,rank,page,each_page_rank,keword,PC_search,Mobile_search,productId,title,lowPrice,highPrice,mallName,productGroup,productType,brand,maker,category1,category2,category3,category4,image
359,359,9,40,초파리싹,240,930,22947416716,홈키파 초파리싹 내츄럴290ml 날파리 파리약 날파리약,14450,0,으뜸마켓,일반상품,가격비교 비매칭 일반상품,,승일,생활/건강,생활용품,해충퇴치용품,모기향,https://shopping-phinf.pstatic.net/main_2294741/22947416716.jpg
360,360,10,1,초파리싹,240,930,82473215762,홈키파 초파리싹 내츄럴 에프킬라 모기약 살충제,15200,0,사우스랜드,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,모기향,https://shopping-phinf.pstatic.net/main_8247321/82473215762.jpg
361,361,10,2,초파리싹,240,930,82384734283,홈키파 초파리싹 290ml 2개,19800,0,모아프라자21,일반상품,가격비교 비매칭 일반상품,,승일,생활/건강,생활용품,해충퇴치용품,모기향,https://shopping-phinf.pstatic.net/main_8238473/82384734283.jpg
362,362,10,3,초파리싹,240,930,22008942364,홈키파 초파리싹 박멸체 290ml,12300,0,칼리안,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,모기향,https://shopping-phinf.pstatic.net/main_2200894/22008942364.jpg
363,363,10,4,초파리싹,240,930,9881610991,홈키파초파리싹290ml,9800,0,스테툴스,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,모기향,https://shopping-phinf.pstatic.net/main_9881610/9881610991.1.jpg
364,364,10,5,초파리싹,240,930,80409248315,홈키파 초파리싹 제거체 290ml,10490,0,ANNE SHOP,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,모기향,https://shopping-phinf.pstatic.net/main_8040924/80409248315.4.jpg
365,365,10,6,초파리싹,240,930,82187895061,헨켈홈케어 홈키파초파리싹 290ml,58150,0,다이찌요몰,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,모기향,https://shopping-phinf.pstatic.net/main_8218789/82187895061.jpg
366,366,10,7,초파리싹,240,930,82164816955,홈키파 초파리싹 내츄럴알파,11200,0,더더하기,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,모기향,https://shopping-phinf.pstatic.net/main_8216481/82164816955.jpg
367,367,10,8,초파리싹,240,930,22008942767,홈키파 초파리싹 290ml 2개,16700,0,칼리안,일반상품,가격비교 비매칭 일반상품,,승일,생활/건강,생활용품,해충퇴치용품,모기향,https://shopping-phinf.pstatic.net/main_2200894/22008942767.jpg
368,368,10,9,초파리싹,240,930,22008943989,홈키파 초파리싹 내츄럴290ml 날파리 파리약 날파리약,14450,0,칼리안,일반상품,가격비교 비매칭 일반상품,,승일,생활/건강,생활용품,해충퇴치용품,모기향,https://shopping-phinf.pstatic.net/main_2200894/22008943989.jpg
369,369,10,10,초파리싹,240,930,80425182370,컴배트 좀벌레싹 진드기싹 초파리싹 6종,6600,0,카비스몰,일반상품,가격비교 비매칭 일반상품,컴배트,,생활/건강,생활용품,해충퇴치용품,아로마/로션,https://shopping-phinf.pstatic.net/main_8042518/80425182370.1.jpg
370,370,10,11,초파리싹,240,930,80425184017,컴배트 좀벌레싹 진드기싹 초파리싹 6종,6600,0,카비스몰,일반상품,가격비교 비매칭 일반상품,컴배트,,생활/건강,생활용품,해충퇴치용품,매트형,https://shopping-phinf.pstatic.net/main_8042518/80425184017.jpg
371,371,10,12,초파리싹,240,930,11070012157,킬파프 초파리트랩 /과일파리 유인제/ 초파리약/ 초파리유인제 /살충제 /초파리싹,6500,0,SEVENDAYS,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,겔,https://shopping-phinf.pstatic.net/main_1107001/11070012157.1.jpg
372,372,10,13,초파리싹,240,930,82439512753,S)홈키파 초파리싹 내츄럴 U70412 에프킬라 모기약,13960,0,쿤타이,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,해충퇴치용품,방충제,https://shopping-phinf.pstatic.net/main_8243951/82439512753.jpg
373,373,10,14,초파리싹,240,930,11668018974,홈키파 초파리싹 내츄럴 (천연성분 살충제 날파리 파리약 음식쓰레기 싱크대 날파리약 방충제),10890,0,더케이인터내셔널,일반상품,가격비교 비매칭 일반상품,,헨켈,생활/건강,생활용품,해충퇴치용품,방충제,https://shopping-phinf.pstatic.net/main_1166801/11668018974.jpg
374,374,10,15,초파리싹,240,930,23771189582,컴배트 초파리 약 초파리싹 스프레이 진드기 진드기싹 좀벌레,14950,0,옥션,일반상품,가격비교 비매칭 일반상품,컴배트,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_2377118/23771189582.jpg
375,375,10,16,초파리싹,240,930,14654401483,좀벌레싹 진드기싹 초파리싹 옷장서랍장시트타입 분사,3150,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,세제/세정제,곰팡이제거제,https://shopping-phinf.pstatic.net/main_1465440/14654401483.jpg
376,376,10,17,초파리싹,240,930,14664123122,좀벌레싹 진드기싹 초파리싹 옷장서랍장시트타입 분사,3120,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1466412/14664123122.1.jpg
377,377,10,18,초파리싹,240,930,14658314519,진드기싹 좀벌레싹 초파리싹 옷장서랍장시트타입 분사,3080,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1465831/14658314519.3.jpg
378,378,10,19,초파리싹,240,930,14658530602,좀벌레싹 진드기싹 초파리싹 옷장서랍장시트타입 분사,3080,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1465853/14658530602.4.jpg
379,379,10,20,초파리싹,240,930,23231460167,옥시 제습제 690원 물먹는하마 진드기싹 초파리싹 모기약 습기걱정 끝,630,0,티몬,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,제습제,https://shopping-phinf.pstatic.net/main_2323146/23231460167.jpg
380,380,10,21,초파리싹,240,930,82639038382,집먼지진드기퇴치제 편백수 피톤치드스프레이 가죽곰팡이제거 새가구냄새제거 초파리싹,15900,0,초초템,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_8263903/82639038382.jpg
381,381,10,22,초파리싹,240,930,82461736696,홈키파 초파리싹 제거체 290ml,12760,0,사랑애 잡화점,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_8246173/82461736696.jpg
382,382,10,23,초파리싹,240,930,14648382030,컴배트 좀벌레싹 진드기싹 초파리싹,5810,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1464838/14648382030.jpg
383,383,10,24,초파리싹,240,930,14664392962,진드기싹 좀벌레싹 초파리싹 옷장서랍장시트타입 분사,3120,0,11번가,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1466439/14664392962.1.jpg
384,384,10,25,초파리싹,240,930,14360965931,홈키파 컴배트 좀벌레싹 진드기싹 초파리싹,5810,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1436096/14360965931.1.jpg
385,385,10,26,초파리싹,240,930,14655639102,좀벌레싹 진드기싹 초파리싹 옷장서랍장시트타입 분사,3290,0,인터파크,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1465563/14655639102.2.jpg
386,386,10,27,초파리싹,240,930,20335098568,(WHD) 홈키파 초파리싹 박멸체 290ml,9420,0,모든G도매,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_2033509/20335098568.1.jpg
387,387,10,28,초파리싹,240,930,21877656446,컴배트 좀벌레싹 진드기싹 초파리싹 옷장 서랍장 침대,5800,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_2187765/21877656446.jpg
388,388,10,29,초파리싹,240,930,14360976115,컴배트 좀벌레싹 진드기싹 초파리싹 6종,5800,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1436097/14360976115.3.jpg
389,389,10,30,초파리싹,240,930,14340541173,컴배트 좀벌레싹 진드기싹 초파리싹 스프레이 시트 등,5800,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1434054/14340541173.2.jpg
390,390,10,31,초파리싹,240,930,14648448973,컴배트 좀벌레싹 진드기싹 초파리싹,5800,0,G마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1464844/14648448973.2.jpg
391,391,10,32,초파리싹,240,930,82270910947,홈키파 초파리싹 290ml 벌레 제거체 벌레제거제 여름 에어졸 스프레이,12760,0,알씨마켓,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_8227091/82270910947.jpg
392,392,10,33,초파리싹,240,930,14340256705,컴배트 좀벌레싹 진드기싹 초파리싹 스프레이 시트 등,6210,0,인터파크,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1434025/14340256705.2.jpg
393,393,10,34,초파리싹,240,930,14663982829,진드기싹 좀벌레싹 초파리싹 옷장서랍장시트타입 분사,3290,0,인터파크,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1466398/14663982829.2.jpg
394,394,10,35,초파리싹,240,930,14360971777,컴배트 좀벌레싹 진드기싹 초파리싹 6종,5810,0,옥션,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_1436097/14360971777.1.jpg
395,395,10,36,초파리싹,240,930,82394541280,홈키파 초파리싹 제거체 290ml,11370,0,웹덕,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_8239454/82394541280.jpg
396,396,10,37,초파리싹,240,930,23231460168,옥시 컴배트 좀벌레싹아로마옷장용6개입 제습제 690원 물먹는하마 진드기싹 초파리싹 모기약,6900,0,티몬,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,새집증후군/진드기,https://shopping-phinf.pstatic.net/main_2323146/23231460168.1.jpg
397,397,10,38,초파리싹,240,930,23231460407,옥시 물먹는하마 슬림리필150g 제습제 690원 물먹는하마 진드기싹 초파리싹 모기약,1990,0,티몬,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,제습제,https://shopping-phinf.pstatic.net/main_2323146/23231460407.jpg
398,398,10,39,초파리싹,240,930,23231358460,옥시 피죤 습기제로제습제 제습제 690원 물먹는하마 진드기싹 초파리싹 모기약,990,0,티몬,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,제습제,https://shopping-phinf.pstatic.net/main_2323135/23231358460.jpg
399,399,10,40,초파리싹,240,930,23231453723,옥시 물먹는하마 슬림본체150g 제습제 690원 물먹는하마 진드기싹 초파리싹 모기약,2790,0,티몬,일반상품,가격비교 비매칭 일반상품,,,생활/건강,생활용품,제습/방향/탈취,제습제,https://shopping-phinf.pstatic.net/main_2323145/23231453723.1.jpg
